page_number,detected_family,confidence,evidence_text,detected_section_code,detected_header_labels,expected_data_rows,observed_data_like_rows,page_width,page_height,rotation,expected_family,expected_range_disagreement,is_low_confidence,notes
1,non_data_or_unknown,0.40,LAMPIRAN A | LEMBAGA HASIL DALAM NEGERI MALAYSIA | JADUAL POTONGAN CUKAI BULANAN | TABLE OF MONTHLY TAX DEDUCTIONS | Jadual PCB yang dikeluarkan adalah bagi memudahkan majikan yang tidak menggunakan perisian,,,0,0,792.0,612.0,0,non_data_or_unknown,False,True,zero_data_like_rows
2,intro_data_ka1_ka10,0.97,B K KA1 KA2 KA3 KA4 KA5 KA6 KA7 KA8 KA9 KA10 K KA1 KA2 KA3 KA4 KA5 KA6 KA7 KA8 KA9 KA10,KA1_KA10,B|K|KA1|KA2|KA3|KA4|KA5|KA6|KA7|KA8|KA9|KA10|K|KA1|KA2|KA3|KA4|KA5|KA6|KA7|KA8|KA9|KA10,28,28,792.0,612.0,0,intro_data_ka1_ka10,False,False,intro_text_and_ka1_ka10_header_detected; header_labels_ka1_ka10
633,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
634,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
635,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
636,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
637,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
638,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
639,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
640,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
641,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
642,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
643,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
644,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
645,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
646,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
647,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
648,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
649,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
650,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
651,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
652,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
653,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
654,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
655,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
656,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
657,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
658,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
659,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
660,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
661,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
662,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
663,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
664,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
665,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
666,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
667,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
668,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
669,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
670,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
671,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
672,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
673,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
674,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
675,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
676,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
677,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
678,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
679,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
680,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
681,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
682,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
683,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
684,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
685,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
686,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
